,time,low,high,open,close,volume
0,18:05:00,5940.03,5978.98,5956.07,5956.37,193.23148687
1,18:10:00,5946.9,5965.02,5955.13,5956.33,80.75729854
2,18:15:00,5935.64,5960.14,5956.31,5937.08,63.22985018
3,18:20:00,5934.49,5948.78,5937.07,5948.03,30.65697001
4,18:25:00,5944.95,5961.63,5948.18,5955.77,58.27000261
5,18:30:00,5950.94,5968.0,5953.44,5965.77,37.9569713
6,18:35:00,5957.22,5969.0,5967.23,5961.76,49.62710595
7,18:40:00,5952.8,5966.73,5964.97,5960.0,44.71180565
8,18:45:00,5955.51,5967.14,5960.0,5962.96,53.51277994
9,18:50:00,5961.67,5988.06,5964.62,5981.01,109.89642004
10,18:55:00,5976.25,6054.21,5981.01,6015.42,858.65882792
11,19:00:00,6016.01,6037.5,6016.84,6022.5,176.91450874
12,19:05:00,6020.29,6074.99,6020.99,6073.99,329.95105698
13,19:10:00,6044.0,6098.21,6070.59,6056.51,767.55817589
14,19:15:00,6037.17,6069.45,6056.51,6045.0,124.90164378
15,19:20:00,6043.37,6064.07,6043.37,6047.66,154.23955106
16,19:25:00,6020.0,6047.67,6047.66,6025.0,259.97319359
17,19:30:00,6016.0,6043.77,6025.01,6041.35,121.21437517
18,19:35:00,6036.77,6050.46,6041.35,6046.58,91.57839234
19,19:40:00,6033.4,6049.54,6047.33,6044.87,90.89861107
20,19:45:00,6043.13,6060.0,6044.87,6057.46,91.24030898
21,19:50:00,6050.0,6060.0,6057.5,6060.0,55.15655986
22,19:55:00,6051.22,6062.35,6060.0,6051.22,47.94765912
23,20:00:00,6030.9,6052.52,6051.02,6041.01,73.57024856
24,20:05:00,6036.2,6045.99,6044.43,6044.37,36.30211089
25,20:10:00,6037.01,6044.42,6044.37,6039.12,39.56504069
26,20:15:00,6037.01,6052.07,6039.09,6047.53,49.16375281
27,20:20:00,6042.86,6050.24,6047.16,6046.93,55.49602207
28,20:25:00,6043.23,6055.0,6046.93,6053.14,25.17552094
29,20:30:00,6045.99,6057.43,6051.47,6055.46,49.14694928
30,20:35:00,6050.21,6059.96,6056.02,6050.21,47.71775979
31,20:40:00,6050.21,6060.0,6050.21,6055.17,71.51343908
32,20:45:00,6042.54,6056.8,6055.18,6051.16,107.66212281
33,20:50:00,6047.0,6059.57,6053.9,6047.0,68.01723852
34,20:55:00,6037.05,6049.5,6047.0,6043.07,70.17163237
35,21:00:00,6022.01,6044.94,6043.07,6030.88,55.86360678
36,21:05:00,6028.22,6034.81,6028.5,6028.22,15.59315084
37,21:10:00,6028.3,6035.0,6031.18,6034.99,26.69002291
38,21:15:00,6034.99,6043.53,6035.0,6042.95,24.37519299
39,21:20:00,6033.12,6042.94,6042.94,6035.0,11.978909
40,21:25:00,6024.49,6035.0,6035.0,6028.1,32.29553894
41,21:30:00,6024.48,6030.0,6028.09,6027.73,26.44580824
42,21:35:00,6025.45,6037.74,6025.45,6036.66,27.96507554
43,21:40:00,6034.14,6045.0,6036.37,6042.53,66.06060305
44,21:45:00,6033.56,6042.51,6040.53,6036.14,30.45996379
45,21:50:00,6032.92,6043.0,6034.49,6041.94,18.83604137
46,21:55:00,6032.91,6043.0,6041.94,6032.91,20.75324072
47,22:00:00,6032.91,6039.1,6032.92,6032.92,47.11963002
48,22:05:00,6032.92,6039.07,6032.92,6038.79,21.51716317
49,22:10:00,6032.91,6038.79,6038.79,6037.49,21.63833711
50,22:15:00,6032.92,6040.94,6037.5,6032.92,14.57741648
51,22:20:00,6032.93,6038.83,6032.93,6038.51,47.17468205
52,22:25:00,6035.58,6045.0,6038.51,6044.17,23.31638623
53,22:30:00,6042.48,6045.84,6044.17,6044.96,27.31490208
54,22:35:00,6040.62,6046.1,6044.96,6046.08,55.86382502
55,22:40:00,6046.09,6053.79,6046.09,6053.79,29.92911533
56,22:45:00,6044.33,6053.79,6053.79,6049.85,25.38212449
57,22:50:00,6049.03,6054.19,6051.84,6050.78,16.28759467
58,22:55:00,6050.87,6063.37,6052.47,6063.37,87.79710371
59,23:00:00,6062.56,6075.0,6063.9,6070.79,35.9341676
60,23:05:00,6067.49,6081.63,6070.78,6081.63,64.32429619
61,23:10:00,6064.66,6086.0,6080.89,6070.12,94.62769928
62,23:15:00,6068.22,6081.1,6070.91,6072.27,47.24860952
63,23:20:00,6055.38,6080.01,6070.28,6059.31,58.10085648
64,23:25:00,6043.88,6063.75,6059.55,6043.88,61.98547573
65,23:30:00,6043.88,6062.88,6043.88,6059.24,21.894083300000002
66,23:35:00,6048.93,6060.33,6060.33,6053.24,16.84218599
67,23:40:00,6047.0,6053.24,6053.24,6049.0,17.09968382
68,23:45:00,6049.0,6062.62,6049.0,6056.19,14.23606815
69,23:50:00,6040.88,6056.2,6056.2,6041.43,34.97020229
70,23:55:00,6040.0,6051.64,6042.58,6047.41,24.53967776
71,00:00:00,5799.54,5813.16,5799.55,5813.15,6.08846052
72,00:05:00,5813.15,5818.63,5813.16,5816.24,7.24644265
73,00:10:00,5811.25,5820.48,5816.25,5817.19,7.66353662
74,00:15:00,5817.18,5817.19,5817.19,5817.19,4.02836459
75,00:20:00,5812.64,5827.83,5817.19,5827.83,38.01129297
76,00:25:00,5825.28,5841.81,5828.78,5839.21,22.9169243
77,00:30:00,5833.04,5840.76,5838.62,5833.05,6.83348441
78,00:35:00,5825.57,5833.05,5833.05,5832.57,8.05001193
79,00:40:00,5832.57,5836.34,5832.58,5833.6,5.86779043
80,00:45:00,5833.59,5839.94,5833.59,5839.93,12.7281076
81,00:50:00,5830.0,5839.93,5839.92,5833.57,6.87018
82,00:55:00,5825.11,5832.33,5831.88,5826.25,5.30019379
83,01:00:00,5825.15,5840.0,5826.25,5837.73,33.84007738
84,01:05:00,5832.36,5840.0,5835.57,5840.0,4.68589265
85,01:10:00,5834.08,5840.0,5839.99,5834.13,8.48261841
86,01:15:00,5828.55,5834.13,5834.13,5831.57,8.70720792
87,01:20:00,5827.28,5833.0,5831.56,5827.29,8.9677442
88,01:25:00,5811.46,5827.29,5827.29,5815.0,11.40089549
89,01:30:00,5814.99,5826.74,5814.99,5826.7,2.86421031
90,01:35:00,5825.78,5830.21,5826.67,5827.59,14.47276686
91,01:40:00,5825.0,5830.25,5829.71,5825.01,36.10884941
92,01:45:00,5825.0,5831.01,5825.0,5831.01,9.25385739
93,01:50:00,5827.65,5835.1,5831.02,5830.23,12.54705194
94,01:55:00,5819.07,5830.7,5829.92,5819.07,17.00947637
95,02:00:00,5815.71,5823.31,5820.31,5815.71,7.64412322
96,02:05:00,5813.85,5816.33,5815.71,5816.33,1.55352761
97,02:10:00,5816.32,5826.46,5816.33,5826.46,12.78766249
98,02:15:00,5826.45,5829.26,5826.46,5827.82,2.39101769
99,02:20:00,5823.41,5835.53,5827.83,5835.53,10.81430088
100,02:25:00,5837.0,5838.0,5837.01,5838.0,2.84043534
101,02:30:00,5833.98,5843.05,5838.0,5833.98,12.00409577
102,02:35:00,5828.52,5834.81,5834.81,5828.53,2.15707749
103,02:40:00,5819.01,5828.53,5828.53,5826.75,14.97978792
104,02:45:00,5788.46,5825.73,5822.65,5797.94,55.44850936
105,02:50:00,5791.27,5804.62,5796.48,5804.6,13.799657
106,02:55:00,5800.78,5808.03,5805.48,5801.8,7.82815871
107,03:00:00,5799.83,5810.65,5801.78,5809.79,2.62012174
108,03:05:00,5812.04,5819.26,5812.04,5815.44,3.74502055
109,03:10:00,5806.46,5817.24,5814.24,5806.46,3.08039008
110,03:15:00,5806.46,5810.87,5806.46,5808.73,17.97776914
111,03:20:00,5808.72,5824.97,5808.72,5820.01,12.74760014
112,03:25:00,5813.22,5820.11,5820.01,5815.5,6.46556277
113,03:30:00,5807.82,5818.41,5816.64,5808.82,6.27974651
