,time,low,high,open,close,volume,date
60,22:05:00,3796.5,3799.22,3799.22,3796.54,9.89431845,01_01_2019
61,22:10:00,3796.11,3796.51,3796.5,3796.5,4.75979915,01_01_2019
62,22:15:00,3796.11,3796.51,3796.51,3796.11,6.82606786,01_01_2019
63,22:20:00,3796.0,3799.4,3796.11,3798.89,9.86075396,01_01_2019
64,22:25:00,3798.29,3799.71,3798.89,3799.68,9.66736098,01_01_2019
65,22:30:00,3798.0,3800.42,3799.58,3798.16,17.56225692,01_01_2019
66,22:35:00,3797.06,3799.67,3798.16,3799.67,4.59706652,01_01_2019
67,22:40:00,3799.66,3799.68,3799.67,3799.68,4.88278483,01_01_2019
68,22:45:00,3799.67,3800.0,3799.68,3800.0,5.02046497,01_01_2019
69,22:50:00,3799.99,3801.2,3800.0,3801.19,10.54263488,01_01_2019
70,22:55:00,3800.0,3801.2,3801.2,3800.01,9.9007427,01_01_2019
71,23:00:00,3797.0,3800.0,3800.0,3797.01,8.71301535,01_01_2019
72,23:05:00,3795.05,3798.84,3797.0,3795.99,11.96961606,01_01_2019
73,23:10:00,3795.06,3797.82,3795.98,3797.44,8.62487925,01_01_2019
74,23:15:00,3795.92,3799.13,3795.93,3797.94,4.18218253,01_01_2019
75,23:20:00,3790.29,3799.1,3797.96,3793.83,61.09873366,01_01_2019
76,23:25:00,3791.18,3794.85,3793.84,3793.45,16.167804699999998,01_01_2019
77,23:30:00,3793.0,3793.34,3793.34,3793.0,6.20101883,01_01_2019
78,23:35:00,3792.0,3793.01,3793.0,3792.01,6.91210618,01_01_2019
79,23:40:00,3770.07,3792.01,3792.01,3781.76,154.03244546,01_01_2019
80,23:45:00,3778.92,3783.0,3782.9,3781.17,6.30910114,01_01_2019
81,23:50:00,3778.02,3781.78,3781.19,3778.03,6.981708800000002,01_01_2019
82,23:55:00,3778.02,3778.03,3778.02,3778.02,11.83452303,01_01_2019
83,00:00:00,3691.35,3694.85,3691.35,3694.85,6.61195024,01_01_2019
84,00:05:00,3692.84,3695.0,3694.83,3694.03,11.40372612,01_01_2019
85,00:10:00,3693.22,3695.0,3694.05,3694.99,14.51430114,01_01_2019
86,00:15:00,3694.16,3715.0,3694.18,3702.02,177.55130595,01_01_2019
87,00:20:00,3697.07,3704.4,3702.02,3704.4,101.14830827,01_01_2019
88,00:25:00,3701.47,3705.0,3704.4,3703.0,16.45624003,01_01_2019
89,00:30:00,3703.0,3703.01,3703.0,3703.0,3.67735527,01_01_2019
90,00:35:00,3700.0,3703.01,3703.0,3700.34,15.79205459,01_01_2019
91,00:40:00,3700.0,3700.35,3700.33,3700.34,6.68450688,01_01_2019
92,00:45:00,3700.34,3700.73,3700.35,3700.73,33.86498241,01_01_2019
93,00:50:00,3700.72,3706.55,3700.72,3706.47,11.74162231,01_01_2019
94,00:55:00,3701.9,3706.48,3706.48,3701.91,19.91228974,01_01_2019
95,01:00:00,3701.9,3706.83,3701.9,3706.13,11.5759933,01_01_2019
96,01:05:00,3706.0,3706.13,3706.13,3706.01,5.71238281,01_01_2019
97,01:10:00,3700.94,3706.01,3706.01,3702.7,5.27647801,01_01_2019
98,01:15:00,3702.69,3712.3,3702.69,3712.3,21.11808243,01_01_2019
99,01:20:00,3712.29,3718.86,3712.3,3716.0,13.36563987,01_01_2019
100,01:25:00,3713.33,3725.0,3716.0,3719.97,67.6866801,01_01_2019
101,01:30:00,3717.9,3719.97,3719.97,3717.91,5.39631394,01_01_2019
102,01:35:00,3712.42,3717.91,3717.91,3713.38,7.17964832,01_01_2019
103,01:40:00,3713.38,3715.86,3713.38,3715.86,2.27470545,01_01_2019
104,01:45:00,3715.85,3716.86,3715.86,3716.86,6.9113238,01_01_2019
105,01:50:00,3704.14,3717.24,3716.86,3712.05,25.18381499,01_01_2019
106,01:55:00,3708.09,3714.36,3708.11,3713.45,3.13876193,01_01_2019
107,02:00:00,3712.0,3713.44,3712.71,3712.37,8.7377062,01_01_2019
108,02:05:00,3706.21,3712.36,3712.36,3709.0,5.80298186,01_01_2019
109,02:10:00,3704.29,3709.0,3709.0,3705.67,9.68261129,01_01_2019
110,02:15:00,3705.66,3706.01,3705.66,3706.01,3.59502817,01_01_2019
111,02:20:00,3706.0,3712.86,3706.0,3712.86,13.55582623,01_01_2019
112,02:25:00,3706.4,3713.05,3713.05,3709.39,5.70290511,01_01_2019
113,02:30:00,3702.27,3709.09,3709.09,3704.26,4.08874557,01_01_2019
114,02:35:00,3702.0,3704.26,3704.26,3702.01,4.53573001,01_01_2019
115,02:40:00,3690.0,3702.01,3702.0,3697.54,80.97336981,01_01_2019
116,02:45:00,3696.91,3699.43,3697.53,3698.03,3.85895581,01_01_2019
117,02:50:00,3698.02,3698.03,3698.03,3698.02,8.55138911,01_01_2019
118,02:55:00,3691.12,3698.02,3698.02,3695.08,20.89408418,01_01_2019
119,03:00:00,3689.39,3696.73,3693.25,3693.55,20.05916887,01_01_2019
120,03:05:00,3694.99,3695.98,3695.98,3695.36,1.69371067,01_01_2019
121,03:10:00,3695.37,3700.0,3695.37,3700.0,2.11251079,01_01_2019
122,03:15:00,3699.99,3705.0,3700.0,3705.0,8.37260547,01_01_2019
123,03:20:00,3705.14,3707.97,3705.15,3707.97,3.51744557,01_01_2019
124,03:25:00,3704.61,3707.97,3707.97,3704.61,4.96400656,01_01_2019
125,03:30:00,3700.2,3704.61,3704.61,3702.88,1.77884832,01_01_2019
126,03:35:00,3702.87,3704.37,3702.88,3704.15,8.89640949,01_01_2019
127,03:40:00,3704.22,3704.36,3704.23,3704.36,2.08634982,01_01_2019
128,03:45:00,3704.35,3704.36,3704.36,3704.35,0.87977082,01_01_2019
129,03:50:00,3704.35,3704.39,3704.36,3704.39,1.01833592,01_01_2019
130,03:55:00,3704.05,3707.36,3704.39,3707.36,4.80139981,01_01_2019
131,04:00:00,3707.36,3709.09,3707.36,3709.09,2.27345851,01_01_2019
132,04:05:00,3708.33,3709.51,3708.33,3709.51,4.416417,01_01_2019
133,04:10:00,3709.5,3709.86,3709.51,3709.85,2.64300093,01_01_2019
134,04:15:00,3709.78,3709.86,3709.86,3709.86,2.47525243,01_01_2019
135,04:20:00,3709.85,3715.71,3709.86,3715.71,6.13849761,01_01_2019
136,04:25:00,3709.85,3716.02,3715.91,3710.42,26.4759967,01_01_2019
137,04:30:00,3710.13,3713.02,3710.38,3711.56,6.44269917,01_01_2019
138,04:35:00,3711.55,3711.56,3711.55,3711.56,1.18923168,01_01_2019
139,04:40:00,3710.01,3711.56,3711.56,3710.02,22.4625827,01_01_2019
140,04:45:00,3710.0,3710.02,3710.02,3710.01,2.61339799,01_01_2019
141,04:50:00,3705.0,3710.01,3710.01,3705.0,14.63597765,01_01_2019
142,04:55:00,3702.0,3705.01,3705.01,3702.55,2.54119727,01_01_2019
143,05:00:00,3699.0,3702.55,3702.55,3699.01,4.95128022,01_01_2019
144,05:05:00,3699.0,3703.0,3699.01,3703.0,5.77280781,01_01_2019
145,05:10:00,3703.0,3704.15,3703.0,3704.15,1.24774152,01_01_2019
146,05:15:00,3704.14,3710.0,3704.14,3710.0,4.26689321,01_01_2019
147,05:20:00,3709.99,3710.55,3710.0,3710.55,2.55330001,01_01_2019
148,05:25:00,3706.84,3710.55,3710.55,3706.84,27.82046152,01_01_2019
149,05:30:00,3703.85,3707.0,3706.99,3703.85,4.66568074,01_01_2019
150,05:35:00,3703.0,3706.44,3703.86,3705.44,1.23597637,01_01_2019
151,05:40:00,3703.65,3709.85,3705.46,3709.85,2.25245851,01_01_2019
152,05:45:00,3709.84,3714.0,3709.84,3713.25,3.19099054,01_01_2019
153,05:50:00,3713.31,3713.67,3713.31,3713.67,8.01201868,01_01_2019
154,05:55:00,3714.42,3716.05,3714.42,3715.67,9.44275767,01_01_2019
155,06:00:00,3715.66,3715.89,3715.67,3715.67,5.44580492,01_01_2019
156,06:05:00,3709.86,3715.67,3715.67,3711.56,3.78642953,01_01_2019
157,06:10:00,3709.86,3714.61,3711.2,3713.22,7.95514024,01_01_2019
158,06:15:00,3709.85,3713.22,3713.22,3710.59,4.61417398,01_01_2019
159,06:20:00,3710.0,3710.58,3710.58,3710.01,3.19189199,01_01_2019
160,06:25:00,3710.0,3711.05,3710.01,3711.05,3.56303997,01_01_2019
161,06:30:00,3711.04,3713.88,3711.05,3713.2,16.46824834,01_01_2019
162,06:35:00,3713.93,3715.08,3713.95,3714.88,8.99507313,01_01_2019
163,06:40:00,3713.93,3715.67,3714.88,3714.2,6.83115195,01_01_2019
164,06:45:00,3714.2,3714.51,3714.21,3714.51,4.54843631,01_01_2019
165,06:50:00,3714.0,3745.0,3714.51,3731.53,125.76631016,01_01_2019
166,06:55:00,3716.27,3731.62,3731.53,3718.33,63.39800648,01_01_2019
167,07:00:00,3690.0,3718.33,3718.32,3698.14,502.47561715,01_01_2019
168,07:05:00,3697.94,3711.93,3698.14,3709.36,30.11039088,01_01_2019
169,07:10:00,3702.0,3709.36,3709.36,3706.36,9.47635504,01_01_2019
170,07:15:00,3704.85,3706.36,3706.36,3704.86,9.22866925,01_01_2019
171,07:20:00,3701.01,3705.24,3704.86,3701.02,24.63308937,01_01_2019
172,07:25:00,3695.1,3701.02,3701.02,3697.25,15.79661627,01_01_2019
173,07:30:00,3697.24,3702.84,3697.24,3700.21,16.2532876,01_01_2019
174,07:35:00,3700.2,3703.34,3700.2,3703.17,8.37153404,01_01_2019
175,07:40:00,3701.68,3708.96,3703.17,3705.73,5.35649613,01_01_2019
176,07:45:00,3704.8,3707.47,3705.25,3706.34,5.23274177,01_01_2019
177,07:50:00,3695.0,3706.27,3706.27,3695.0,14.82961777,01_01_2019
178,07:55:00,3692.85,3698.3,3694.0,3695.89,19.3754089,01_01_2019
179,08:00:00,3681.2,3697.21,3695.88,3681.3,151.29250672,01_01_2019
180,08:05:00,3681.42,3688.27,3682.12,3685.45,48.67578713,01_01_2019
181,08:10:00,3673.5,3685.44,3685.44,3674.01,95.67476723,01_01_2019
182,08:15:00,3674.0,3689.55,3674.0,3679.0,219.6103959,01_01_2019
183,08:20:00,3671.36,3678.99,3678.99,3674.0,32.54350587,01_01_2019
184,08:25:00,3673.89,3680.39,3674.01,3677.94,14.14807889,01_01_2019
185,08:30:00,3677.22,3689.39,3677.94,3685.41,19.67328374,01_01_2019
186,08:35:00,3679.66,3689.75,3687.43,3684.26,21.22785361,01_01_2019
187,08:40:00,3680.01,3684.11,3684.11,3681.75,17.48108191,01_01_2019
188,08:45:00,3681.37,3687.38,3681.75,3684.93,33.01680608,01_01_2019
189,08:50:00,3680.0,3684.98,3684.28,3683.93,23.44757791,01_01_2019
190,08:55:00,3675.79,3683.93,3683.02,3679.07,20.25613585,01_01_2019
191,09:00:00,3677.04,3683.0,3679.07,3678.27,23.49435639,01_01_2019
192,09:05:00,3677.1,3679.54,3678.27,3677.1,7.35075163,01_01_2019
193,09:10:00,3677.1,3685.91,3677.11,3685.91,21.03507067,01_01_2019
194,09:15:00,3685.0,3685.91,3685.91,3685.91,8.84942604,01_01_2019
195,09:20:00,3683.09,3687.42,3686.4,3687.32,11.96159572,01_01_2019
196,09:25:00,3687.31,3693.05,3687.32,3693.05,22.26589234,01_01_2019
197,09:30:00,3690.0,3693.05,3692.0,3690.02,11.80765315,01_01_2019
198,09:35:00,3690.02,3692.98,3690.02,3691.37,32.20413651,01_01_2019
199,09:40:00,3690.9,3695.0,3691.6,3692.71,21.03875344,01_01_2019
200,09:45:00,3690.9,3693.4,3692.01,3692.34,11.15659964,01_01_2019
201,09:50:00,3692.34,3693.85,3692.34,3693.85,8.18847874,01_01_2019
202,09:55:00,3693.31,3694.52,3693.31,3694.52,13.78940446,01_01_2019
203,10:00:00,3690.9,3694.52,3694.52,3692.7,16.77784724,01_01_2019
204,10:05:00,3690.9,3693.01,3692.7,3693.01,13.47457342,01_01_2019
205,10:10:00,3693.0,3695.8,3693.01,3695.8,20.15860331,01_01_2019
206,10:15:00,3695.79,3697.8,3695.8,3697.8,14.9470449,01_01_2019
207,10:20:00,3697.79,3702.4,3697.8,3697.81,57.74046964,01_01_2019
208,10:25:00,3693.0,3697.81,3697.81,3693.45,20.15089323,01_01_2019
209,10:30:00,3693.44,3694.93,3693.45,3694.0,12.10830623,01_01_2019
210,10:35:00,3680.0,3694.72,3694.69,3681.04,389.5690646,01_01_2019
211,10:40:00,3680.1,3689.83,3680.12,3689.32,39.60161963,01_01_2019
212,10:45:00,3688.11,3690.02,3689.32,3689.48,30.2239559,01_01_2019
213,10:50:00,3685.0,3690.71,3689.48,3690.69,16.41973276,01_01_2019
214,10:55:00,3690.0,3690.7,3690.7,3690.06,9.61930302,01_01_2019
215,11:00:00,3686.1,3690.06,3690.05,3687.76,106.19934284,01_01_2019
216,11:05:00,3686.1,3690.06,3687.77,3686.1,54.66869065,01_01_2019
217,11:10:00,3680.0,3686.11,3686.11,3680.0,28.79473514,01_01_2019
218,11:15:00,3677.77,3684.0,3680.22,3679.81,19.30747454,01_01_2019
219,11:20:00,3679.89,3684.35,3679.9,3683.76,15.26596545,01_01_2019
220,11:25:00,3683.0,3684.01,3683.75,3683.01,19.91204978,01_01_2019
221,11:30:00,3666.3,3683.01,3683.01,3666.3,85.21033316,01_01_2019
222,11:35:00,3651.02,3666.31,3666.3,3665.0,168.59268873,01_01_2019
223,11:40:00,3659.0,3666.05,3665.0,3659.01,30.47965191,01_01_2019
224,11:45:00,3657.13,3659.75,3659.01,3659.74,17.07730115,01_01_2019
225,11:50:00,3659.74,3665.2,3659.75,3665.2,22.02150773,01_01_2019
226,11:55:00,3662.36,3665.2,3664.83,3664.31,15.00175181,01_01_2019
227,12:00:00,3664.3,3674.98,3664.31,3672.21,44.89081518,01_01_2019
228,12:05:00,3669.09,3673.0,3672.21,3672.99,29.5588453,01_01_2019
229,12:10:00,3672.99,3678.68,3673.0,3677.24,22.10565102,01_01_2019
230,12:15:00,3673.8,3677.24,3677.24,3676.12,15.79151351,01_01_2019
231,12:20:00,3675.17,3678.1,3676.12,3675.95,15.51589931,01_01_2019
232,12:25:00,3676.17,3678.01,3676.92,3678.0,12.75481272,01_01_2019
233,12:30:00,3673.81,3678.0,3678.0,3676.24,21.633398100000004,01_01_2019
234,12:35:00,3674.46,3676.9,3676.2,3676.9,15.01881649,01_01_2019
235,12:40:00,3677.0,3690.1,3677.0,3688.41,24.14500383,01_01_2019
236,12:45:00,3688.0,3688.41,3688.41,3688.01,10.0734784,01_01_2019
237,12:50:00,3688.0,3695.0,3688.01,3694.99,26.88222819,01_01_2019
238,12:55:00,3694.99,3699.0,3695.0,3699.0,28.4272352,01_01_2019
239,13:00:00,3699.0,3718.0,3699.0,3714.0,93.79908836,01_01_2019
240,13:05:00,3709.66,3714.0,3714.0,3710.0,49.58196495,01_01_2019
241,13:10:00,3709.99,3719.0,3709.99,3719.0,127.75903086,01_01_2019
242,13:15:00,3718.99,3736.0,3719.0,3734.0,101.01217308,01_01_2019
243,13:20:00,3713.33,3734.0,3733.99,3713.34,92.95964512,01_01_2019
244,13:25:00,3712.46,3724.63,3713.34,3721.2,38.92603819,01_01_2019
245,13:30:00,3720.89,3724.65,3722.7,3721.9,27.45781556,01_01_2019
246,13:35:00,3714.01,3721.9,3721.9,3717.0,15.21010159,01_01_2019
247,13:40:00,3716.99,3722.6,3717.0,3721.01,13.95347499,01_01_2019
248,13:45:00,3720.0,3727.0,3721.01,3726.7,21.66413972,01_01_2019
249,13:50:00,3715.0,3725.21,3725.21,3719.31,16.3816809,01_01_2019
250,13:55:00,3718.17,3724.04,3719.29,3724.04,31.59615254,01_01_2019
251,14:00:00,3724.03,3733.98,3724.04,3733.98,117.9253527,01_01_2019
252,14:05:00,3718.64,3737.09,3734.0,3722.85,39.50457873,01_01_2019
253,14:10:00,3720.82,3724.5,3722.99,3724.5,17.48875094,01_01_2019
254,14:15:00,3724.01,3726.2,3724.5,3725.36,21.91125354,01_01_2019
255,14:20:00,3715.9,3725.52,3725.36,3715.9,61.34530197,01_01_2019
256,14:25:00,3715.0,3724.0,3717.33,3723.22,22.68571449,01_01_2019
257,14:30:00,3718.22,3725.0,3723.22,3720.01,28.42779703,01_01_2019
258,14:35:00,3717.55,3725.0,3720.0,3724.0,23.61921029,01_01_2019
259,14:40:00,3721.3,3724.96,3723.96,3722.82,16.13866573,01_01_2019
260,14:45:00,3721.3,3722.5,3722.5,3721.31,14.49007496,01_01_2019
261,14:50:00,3721.3,3723.33,3721.31,3722.21,7.3419057,01_01_2019
262,14:55:00,3722.2,3724.0,3722.21,3722.51,24.15222931,01_01_2019
263,15:00:00,3722.51,3724.0,3722.61,3724.0,17.0574926,01_01_2019
264,15:05:00,3718.19,3723.99,3723.99,3719.68,17.19407617,01_01_2019
265,15:10:00,3714.01,3720.15,3719.54,3716.63,19.32389065,01_01_2019
266,15:15:00,3712.57,3717.51,3716.63,3716.32,53.58339139,01_01_2019
267,15:20:00,3713.4,3720.0,3716.31,3716.82,19.87029127,01_01_2019
268,15:25:00,3715.57,3718.42,3718.15,3716.85,12.01044784,01_01_2019
269,15:30:00,3715.0,3716.84,3716.84,3715.01,12.5266986,01_01_2019
270,15:35:00,3715.02,3717.66,3715.02,3717.66,6.29498272,01_01_2019
271,15:40:00,3717.65,3719.98,3717.66,3718.99,12.16985025,01_01_2019
272,15:45:00,3718.25,3719.99,3718.26,3719.99,11.59815711,01_01_2019
273,15:50:00,3719.97,3719.99,3719.99,3719.99,21.32048713,01_01_2019
274,15:55:00,3719.97,3719.99,3719.99,3719.99,19.09348257,01_01_2019
275,16:00:00,3716.08,3719.99,3719.98,3719.2,57.19272823,01_01_2019
276,16:05:00,3718.07,3728.0,3719.2,3727.84,42.70984418,01_01_2019
277,16:10:00,3727.84,3744.0,3727.85,3740.24,172.73034829,01_01_2019
278,16:15:00,3737.97,3815.61,3738.0,3807.49,669.76575987,01_01_2019
279,16:20:00,3802.81,3841.17,3804.97,3822.02,494.94618803,01_01_2019
280,16:25:00,3800.36,3830.75,3822.02,3830.75,132.09844484,01_01_2019
281,16:30:00,3803.61,3841.07,3830.51,3818.98,196.35597162,01_01_2019
282,16:35:00,3806.63,3818.98,3818.98,3814.79,35.45517932,01_01_2019
283,16:40:00,3804.62,3814.8,3814.8,3808.44,37.30808974,01_01_2019
284,16:45:00,3808.45,3815.0,3808.45,3814.74,46.77680439,01_01_2019
285,16:50:00,3811.01,3817.37,3814.62,3817.37,27.64310041,01_01_2019
286,16:55:00,3815.75,3826.1,3818.75,3826.1,23.89321169,01_01_2019
287,17:05:00,3887.0,3891.01,3890.85,3888.93,57.29527679999999,01_02_2019
288,17:10:00,3887.0,3890.0,3887.03,3889.43,134.22907479,01_02_2019
289,17:15:00,3889.99,3893.8,3890.0,3890.41,29.25530802,01_02_2019
290,17:20:00,3887.0,3890.42,3890.42,3887.01,199.78637575,01_02_2019
291,17:25:00,3877.5,3887.01,3887.01,3877.51,120.57403907,01_02_2019
292,17:30:00,3877.5,3884.49,3877.51,3884.47,27.83191163,01_02_2019
293,17:35:00,3882.83,3885.57,3883.41,3883.42,13.95425948,01_02_2019
294,17:40:00,3883.01,3884.0,3883.41,3883.02,26.7832559,01_02_2019
295,17:45:00,3877.0,3883.02,3883.02,3877.01,57.71471297,01_02_2019
296,17:50:00,3877.0,3880.0,3877.01,3877.0,45.72911898,01_02_2019
297,17:55:00,3862.87,3877.01,3877.01,3864.53,51.13839096,01_02_2019
298,18:00:00,3864.09,3868.0,3864.54,3868.0,23.08516621,01_02_2019
299,18:05:00,3867.99,3875.0,3868.0,3874.21,54.46698052,01_02_2019
300,18:10:00,3868.14,3875.0,3874.93,3869.75,30.80037572,01_02_2019
301,18:15:00,3851.0,3869.75,3869.74,3860.0,184.776001,01_02_2019
302,18:20:00,3858.11,3863.73,3860.01,3861.08,34.06877276,01_02_2019
303,18:25:00,3858.13,3862.01,3860.38,3861.2,18.74052908,01_02_2019
304,18:30:00,3859.06,3861.31,3861.2,3860.08,24.85201774,01_02_2019
305,18:35:00,3860.08,3867.12,3860.09,3866.68,20.30901754,01_02_2019
306,18:40:00,3865.91,3867.95,3866.68,3867.64,19.07600288,01_02_2019
307,18:45:00,3861.02,3867.95,3867.63,3865.05,67.56187924,01_02_2019
308,18:50:00,3864.34,3869.0,3865.05,3867.41,42.26697727,01_02_2019
309,18:55:00,3866.29,3869.0,3867.41,3866.29,23.70776273,01_02_2019
310,19:00:00,3866.29,3870.71,3866.3,3870.27,20.4940406,01_02_2019
311,19:05:00,3870.0,3874.75,3870.27,3874.75,25.82782589,01_02_2019
312,19:10:00,3870.38,3874.78,3873.99,3873.02,20.91721991,01_02_2019
313,19:15:00,3873.0,3874.18,3873.02,3873.02,32.36071395,01_02_2019
314,19:20:00,3873.0,3873.02,3873.02,3873.01,28.04027012,01_02_2019
315,19:25:00,3873.0,3873.01,3873.01,3873.0,41.60757283,01_02_2019
316,19:30:00,3873.0,3873.01,3873.01,3873.01,17.597073,01_02_2019
317,19:35:00,3870.01,3873.01,3873.01,3870.01,224.67434959,01_02_2019
318,19:40:00,3860.17,3870.01,3870.01,3862.38,291.56426976,01_02_2019
319,19:45:00,3860.0,3862.38,3862.38,3860.74,26.25053733,01_02_2019
320,19:50:00,3860.74,3864.26,3860.75,3863.68,27.98971017,01_02_2019
321,19:55:00,3862.04,3867.9,3863.68,3865.48,15.02044243,01_02_2019
322,20:00:00,3861.46,3865.48,3865.48,3864.93,10.61211949,01_02_2019
323,20:05:00,3864.92,3867.94,3864.93,3867.94,36.70433001,01_02_2019
324,20:10:00,3867.94,3872.5,3867.94,3871.92,64.03914441,01_02_2019
325,20:15:00,3871.91,3875.0,3871.92,3873.39,41.5127867,01_02_2019
326,20:20:00,3870.0,3874.0,3873.39,3871.13,48.14409766,01_02_2019
327,20:25:00,3869.3,3871.2,3871.13,3871.2,22.55399758,01_02_2019
328,20:30:00,3870.23,3876.37,3871.19,3874.63,34.62645207,01_02_2019
329,20:35:00,3873.01,3874.63,3874.63,3873.02,11.15162296,01_02_2019
330,20:40:00,3873.01,3873.02,3873.01,3873.01,6.27039581,01_02_2019
331,20:45:00,3871.77,3873.02,3873.02,3872.02,44.10764389,01_02_2019
332,20:50:00,3871.49,3872.04,3872.02,3871.49,16.2802179,01_02_2019
333,20:55:00,3871.49,3871.51,3871.49,3871.51,6.65785094,01_02_2019
334,21:00:00,3871.51,3872.99,3871.51,3872.09,14.27270171,01_02_2019
335,21:05:00,3872.24,3876.22,3872.25,3876.08,12.26911762,01_02_2019
336,21:10:00,3876.08,3878.0,3876.09,3877.6,11.07916702,01_02_2019
337,21:15:00,3874.57,3878.99,3877.6,3877.72,27.80948586,01_02_2019
338,21:20:00,3876.0,3881.57,3877.72,3879.99,21.65175072,01_02_2019
339,21:25:00,3876.15,3879.99,3879.99,3878.45,12.30366498,01_02_2019
